aX,aY,aZ,gX,gY,gZ
-2.373,0.477,-1.284,-16.663,306.519,445.740
-2.256,0.872,-1.925,-25.757,294.861,480.530
-2.124,1.257,-2.298,-29.846,266.052,510.559
-1.968,1.581,-2.385,-13.489,208.374,531.677
-1.780,1.983,-2.312,14.526,126.648,536.255
-1.682,2.329,-2.065,72.327,35.950,529.175
-1.678,2.607,-1.647,133.362,-50.171,514.221
-1.685,2.828,-1.153,175.293,-123.413,492.310
-1.722,2.971,-0.694,181.213,-175.354,461.243
-1.653,3.035,-0.278,149.170,-197.876,419.800
-1.501,3.030,-0.022,101.624,-192.505,372.375
-1.297,3.006,0.012,59.692,-170.044,326.111
-1.149,3.018,-0.032,40.039,-148.254,284.668
-1.194,3.001,-0.122,40.222,-142.700,247.925
-1.200,2.959,-0.142,53.528,-151.917,214.111
-1.113,2.901,-0.048,70.618,-169.250,181.213
-1.076,2.904,0.134,82.336,-187.805,150.879
-1.045,2.968,0.346,88.196,-197.876,121.765
-1.028,3.050,0.479,92.529,-195.496,89.661
-0.985,3.160,0.519,95.459,-186.707,50.659
-0.920,3.129,0.511,102.661,-178.345,3.906
-0.845,3.035,0.506,109.436,-175.171,-47.668
-0.803,2.891,0.548,115.723,-176.697,-101.868
-0.788,2.674,0.659,123.962,-180.542,-153.687
-0.769,2.472,0.870,122.192,-182.495,-202.026
-0.774,2.324,1.120,110.901,-179.077,-245.605
-0.818,2.205,1.360,99.609,-166.809,-284.912
-0.879,2.094,1.510,90.942,-145.386,-321.777
-0.922,1.952,1.528,89.844,-118.530,-356.262
-0.902,1.755,1.471,99.487,-92.407,-388.000
-0.891,1.537,1.420,112.183,-71.045,-416.748
-0.898,1.322,1.385,123.291,-55.786,-441.772
-0.887,1.162,1.362,133.667,-44.312,-463.745
-0.864,1.128,1.364,142.822,-33.691,-483.093
-0.959,1.186,1.331,148.437,-23.010,-503.784
-1.190,1.288,1.225,148.193,-12.024,-530.945
-1.556,1.324,1.153,142.517,-3.723,-569.153
-2.202,1.268,1.121,131.104,0.854,-617.187
-2.802,0.995,1.115,114.197,4.089,-670.593
-3.290,0.191,1.041,102.173,7.690,-720.886
-3.415,-0.628,1.041,83.008,9.094,-753.296
-3.188,-1.661,1.006,64.880,7.507,-753.357
-2.766,-2.347,1.026,16.357,5.432,-713.806
-1.978,-2.543,1.079,-5.981,2.441,-633.362
-1.513,-2.636,0.991,37.842,1.526,-521.179
-1.245,-2.455,0.834,77.393,0.000,-401.306
-1.071,-2.148,0.674,97.961,-5.188,-295.288
-0.935,-1.845,0.563,94.849,-10.925,-213.318
-0.829,-1.606,0.519,64.209,-12.390,-153.259
-0.709,-1.366,0.558,12.817,-9.644,-108.521
-0.506,-1.162,0.615,-29.541,-6.592,-70.923
-0.337,-0.991,0.643,-48.157,-7.935,-36.316
-0.199,-0.789,0.698,-47.607,-17.212,-6.470
-0.047,-0.561,0.759,-30.151,-32.166,20.630
0.126,-0.302,0.839,-7.874,-47.668,47.791
0.228,-0.028,0.925,11.841,-60.913,69.336
0.260,0.203,1.008,26.123,-69.336,80.444
0.261,0.388,1.078,31.677,-68.970,80.200
0.265,0.481,1.091,29.358,-58.899,70.618
0.310,0.538,1.036,23.437,-41.626,55.908
0.389,0.513,0.946,20.203,-23.193,41.016
0.453,0.414,0.845,22.644,-9.521,27.588
0.471,0.319,0.774,19.104,-4.211,17.151
0.489,0.237,0.771,10.986,-4.395,11.658
0.500,0.209,0.810,5.798,-6.958,10.559
0.517,0.211,0.851,4.517,-9.094,12.390
0.528,0.244,0.892,3.601,-8.911,14.893
0.529,0.300,0.905,4.333,-7.263,16.235
0.524,0.327,0.862,9.644,-6.348,16.846
0.511,0.335,0.810,15.320,-7.263,16.968
0.501,0.344,0.775,15.869,-10.803,16.724
0.490,0.370,0.772,15.442,-16.113,15.747
0.465,0.348,0.803,20.569,-22.888,13.733
0.427,0.345,0.848,24.780,-28.137,9.644
0.405,0.281,0.895,29.114,-30.090,4.700
0.389,0.198,0.926,30.945,-29.724,0.061
0.388,0.126,0.955,27.405,-26.978,-2.747
0.392,0.096,0.995,20.569,-24.231,-1.099
0.387,0.096,1.022,15.930,-20.752,3.235
0.379,0.120,1.049,9.888,-16.235,9.033
0.385,0.151,1.068,4.272,-11.719,14.160
0.383,0.194,1.037,-0.610,-5.615,18.066
0.378,0.257,0.958,-2.502,-0.305,21.545
0.391,0.312,0.877,0.183,3.296,23.682
0.426,0.340,0.820,4.456,2.808,22.827
0.433,0.323,0.800,7.202,-1.343,18.311
0.405,0.311,0.828,6.287,-5.249,12.634
0.397,0.282,0.874,7.080,-9.521,8.179
0.405,0.255,0.917,9.399,-12.207,5.127
0.404,0.254,0.957,9.827,-12.939,3.784

0.703,0.252,1.789,-44.678,-23.071,-3.052
0.728,0.353,1.856,-49.255,-17.273,-1.221
0.719,0.484,1.916,-51.147,-11.292,-1.038
0.672,0.604,1.980,-47.668,-6.165,-4.333
0.564,0.717,2.071,-42.236,-1.648,-13.733
0.434,0.740,2.196,-33.081,5.127,-29.297
0.270,0.667,2.323,-25.330,16.602,-50.232
0.099,0.546,2.460,-23.682,33.936,-73.914
-0.088,0.401,2.541,-27.222,57.312,-96.191
-0.307,0.203,2.549,-28.320,86.365,-112.732
-0.515,0.013,2.518,-32.349,117.676,-123.535
-0.726,-0.159,2.454,-37.476,148.926,-128.296
-0.934,-0.345,2.354,-37.476,179.932,-127.380
-1.139,-0.535,2.190,-29.053,210.205,-119.995
-1.283,-0.792,1.955,-10.315,238.098,-105.652
-1.375,-1.093,1.712,7.690,260.925,-84.229
-1.476,-1.332,1.479,13.855,278.381,-54.810
-1.594,-1.452,1.271,6.714,292.786,-18.250
-1.659,-1.532,1.060,2.258,305.908,24.353
-1.723,-1.505,0.829,-0.610,315.430,71.350
-1.775,-1.423,0.606,1.221,318.848,120.361
-1.821,-1.298,0.438,3.601,316.528,170.105
-1.875,-1.102,0.324,3.479,311.768,218.872
-1.971,-0.819,0.167,2.686,309.631,265.625
-2.049,-0.490,-0.070,-6.531,313.599,309.509
-2.093,-0.197,-0.317,-24.780,320.984,345.398
-2.107,0.104,-0.485,-47.729,324.707,370.422
-2.052,0.390,-0.569,-56.519,322.449,386.353
-2.021,0.623,-0.571,-43.945,315.186,395.325
-2.053,0.853,-0.539,-15.625,304.504,400.269
-2.085,1.037,-0.514,26.733,292.542,405.884
-2.135,1.133,-0.472,82.153,280.823,414.917
-2.302,1.229,-0.512,138.794,268.921,428.833
-2.471,1.367,-0.893,184.082,259.338,451.843
-2.423,1.642,-1.481,200.684,249.573,483.093
-2.314,2.096,-1.969,193.054,224.609,511.780
-2.113,2.425,-2.326,187.500,171.997,531.860
-1.809,2.859,-2.475,170.410,98.938,537.415
-1.650,3.219,-2.426,152.710,14.893,522.827
-1.651,3.500,-2.125,127.869,-76.355,486.755
-1.707,3.781,-1.619,93.140,-165.161,434.021
-1.587,3.945,-1.030,73.181,-234.314,374.084
-1.467,4.000,-0.468,73.730,-274.292,306.702
-1.332,4.000,-0.027,87.036,-286.987,231.995
-1.189,4.000,0.283,99.365,-278.259,151.184
-1.093,3.889,0.422,103.577,-253.784,70.374
-1.049,3.654,0.409,103.821,-223.694,-2.991
-1.028,3.426,0.295,102.539,-198.914,-65.674
-1.042,3.140,0.184,101.929,-185.913,-119.629
-1.065,2.846,0.121,95.642,-185.669,-167.786
-1.016,2.549,0.157,87.830,-194.275,-208.801
-0.836,2.310,0.300,78.003,-207.153,-239.075
-0.694,2.175,0.496,67.383,-218.506,-258.667
-0.602,2.125,0.685,59.082,-222.473,-272.644
-0.480,2.202,0.802,46.753,-218.506,-287.354
-0.395,2.343,0.845,35.034,-211.670,-309.265
-0.432,2.456,0.825,33.142,-208.313,-342.224
-0.605,2.443,0.809,39.429,-210.449,-386.963
-0.918,2.344,0.845,42.969,-218.262,-441.895
-1.286,2.087,0.937,50.293,-229.614,-500.061
-1.637,1.729,1.055,66.223,-239.990,-555.176
-2.205,1.174,1.183,82.520,-245.911,-604.004
-2.451,0.836,1.231,84.229,-243.408,-644.287
-2.674,0.562,1.233,97.656,-232.178,-670.471
-2.847,0.072,1.021,145.630,-219.788,-680.176
-2.849,-0.446,0.987,169.495,-212.036,-676.880
-2.730,-0.932,1.136,152.405,-204.956,-659.729
-2.495,-1.364,1.325,124.634,-190.063,-623.596
-2.025,-1.567,1.453,97.595,-166.199,-567.688
-1.623,-1.661,1.409,95.459,-138.550,-498.169
-1.479,-1.642,1.312,109.436,-111.328,-425.415
-1.365,-1.637,1.189,118.835,-87.036,-359.741
-1.205,-1.651,1.050,114.746,-65.369,-302.368
-1.001,-1.631,0.888,98.511,-45.837,-249.207
-0.780,-1.541,0.740,71.045,-29.968,-196.777
-0.625,-1.419,0.615,39.551,-21.851,-146.362
-0.479,-1.254,0.570,10.925,-22.522,-100.525
-0.267,-1.081,0.562,-4.028,-30.457,-56.580
-0.103,-0.859,0.574,-7.507,-43.884,-16.296
-0.017,-0.562,0.625,-4.944,-59.509,16.663
0.012,-0.315,0.646,6.653,-73.730,43.091
0.061,-0.108,0.705,17.151,-86.121,60.913
0.156,0.123,0.833,26.550,-97.229,69.641
0.192,0.260,0.953,42.053,-105.042,71.899
0.216,0.425,1.088,47.974,-107.788,68.237
0.222,0.510,1.196,47.180,-104.858,61.462
0.265,0.537,1.298,47.424,-95.032,53.711
0.320,0.531,1.368,42.358,-78.430,45.532
0.354,0.530,1.390,35.522,-57.007,36.499
0.371,0.529,1.343,29.785,-33.569,28.259
0.363,0.493,1.246,27.283,-11.902,20.630
0.358,0.444,1.138,20.264,4.761,12.512
0.363,0.381,1.049,8.484,14.832,5.615
0.361,0.323,0.992,-3.235,19.470,2.075
0.356,0.280,0.957,-14.709,21.057,2.563
0.366,0.296,0.947,-25.452,21.240,5.859
0.384,0.311,0.929,-24.536,19.226,9.460
0.395,0.336,0.888,-13.062,15.381,12.878
0.396,0.356,0.842,1.404,10.803,15.625
0.385,0.366,0.824,11.841,5.188,16.418
0.387,0.355,0.830,15.869,-0.183,15.259
0.388,0.360,0.864,15.503,-3.418,13.977
0.384,0.371,0.889,14.160,-4.333,13.062
0.377,0.371,0.900,14.526,-3.967,12.390
0.382,0.368,0.910,13.062,-3.357,11.353
0.381,0.354,0.920,10.803,-2.869,10.559
0.362,0.349,0.916,7.874,-2.014,10.376
0.356,0.342,0.915,5.615,-0.916,10.559
0.366,0.326,0.914,3.784,0.122,10.681
0.356,0.311,0.924,1.099,1.160,9.827
0.334,0.286,0.914,-0.305,2.747,9.216
0.337,0.279,0.885,-1.221,4.761,9.766
0.367,0.312,0.858,-2.869,5.859,11.597
0.362,0.351,0.852,-2.686,4.211,12.939
0.364,0.391,0.862,0.793,0.000,12.390
0.364,0.389,0.885,8.911,-4.639,10.010
0.364,0.349,0.920,18.372,-8.057,7.080
0.352,0.325,0.928,26.184,-9.277,5.005
0.333,0.302,0.914,30.762,-8.728,4.883

0.642,0.560,1.775,-69.092,-66.406,22.522
0.685,0.716,1.930,-73.303,-60.120,24.170
0.696,0.884,2.071,-68.054,-54.626,23.376
0.657,1.075,2.236,-63.171,-49.683,16.968
0.539,1.226,2.449,-64.026,-41.870,1.953
0.344,1.343,2.661,-70.679,-26.978,-24.658
0.125,1.335,2.860,-74.890,-4.700,-61.890
-0.133,1.227,3.008,-72.266,23.560,-103.821
-0.407,1.025,3.103,-66.589,54.932,-144.348
-0.674,0.750,3.132,-55.176,88.135,-179.504
-0.937,0.431,3.114,-41.321,122.314,-206.604
-1.168,0.096,3.018,-28.137,156.189,-223.938
-1.433,-0.163,2.860,-13.184,189.026,-230.774
-1.686,-0.583,2.689,13.550,221.252,-226.562
-1.932,-1.119,2.519,36.743,253.601,-211.609
-2.121,-1.616,2.305,38.086,288.147,-183.044
-2.202,-1.905,2.016,16.418,325.623,-136.536
-2.110,-2.027,1.630,0.183,360.107,-73.486
-2.056,-1.958,1.175,10.986,385.681,0.854
-2.069,-1.722,0.722,19.531,399.353,77.576
-2.051,-1.377,0.282,24.597,400.146,146.484
-1.998,-1.010,-0.119,30.029,390.625,202.759
-1.904,-0.655,-0.428,25.085,373.474,243.652
-1.848,-0.318,-0.592,13.000,350.342,268.127
-1.832,-0.052,-0.627,2.747,324.402,280.945
-1.849,0.090,-0.557,4.150,301.575,286.743
-1.921,0.168,-0.461,12.939,285.828,290.833
-2.016,0.136,-0.397,33.325,278.320,299.377
-2.148,0.104,-0.356,55.359,278.687,317.444
-2.422,0.067,-0.448,77.698,287.598,349.609
-2.638,0.099,-0.621,101.257,303.833,397.644
-2.854,0.266,-0.932,122.070,320.496,459.839
-3.014,0.685,-1.536,129.883,330.078,529.175
-3.041,1.381,-2.028,125.000,321.716,593.811
-3.157,2.093,-2.685,133.911,281.250,638.184
-2.714,2.874,-3.194,137.390,213.806,660.156
-2.196,3.411,-3.190,157.776,121.521,655.579
-2.097,3.909,-2.867,185.364,2.441,619.934
-2.118,4.000,-2.367,195.557,-124.390,557.678
-2.171,4.000,-1.655,183.105,-228.699,474.426
-2.015,4.000,-1.044,144.470,-295.898,378.662
-1.846,4.000,-0.467,112.671,-326.355,276.184
-1.657,4.000,0.010,104.675,-327.759,178.223
-1.485,3.825,0.356,109.253,-309.937,93.567
-1.365,3.538,0.556,121.460,-281.128,25.269
-1.287,3.251,0.612,136.719,-247.559,-27.710
-1.271,3.018,0.552,146.851,-215.088,-71.228
-1.253,2.788,0.433,150.269,-188.354,-108.215
-1.195,2.558,0.301,150.696,-171.814,-141.296
-1.090,2.355,0.172,149.048,-165.344,-170.471
-0.936,2.220,0.041,146.545,-168.335,-194.641
-0.779,2.152,-0.034,144.897,-179.749,-215.881
-0.585,2.150,-0.013,142.944,-197.388,-237.305
-0.463,2.173,0.109,135.132,-217.102,-261.414
-0.476,2.220,0.308,114.990,-232.178,-292.969
-0.500,2.217,0.574,80.322,-240.906,-334.045
-0.659,2.200,0.892,36.926,-246.033,-383.606
-0.972,2.138,1.254,6.104,-250.427,-438.660
-1.448,2.030,1.634,0.488,-255.737,-497.314
-2.013,1.782,2.012,24.048,-255.798,-559.082
-2.585,1.514,2.288,76.538,-244.995,-617.737
-3.101,1.144,2.330,151.184,-219.727,-666.504
-3.288,0.921,2.134,225.403,-181.030,-704.346
-3.421,0.308,1.680,291.138,-138.733,-730.042
-3.500,-0.372,1.307,330.688,-102.905,-741.089
-3.381,-1.372,1.064,336.426,-74.768,-734.070
-2.884,-2.180,1.030,269.958,-47.729,-703.064
-2.413,-2.624,1.051,173.828,-24.109,-638.000
-1.618,-2.649,1.133,85.510,-6.226,-543.396
-1.293,-2.532,1.110,50.110,4.089,-434.387
-1.059,-2.238,1.049,36.072,9.155,-331.482
-0.817,-1.926,0.908,38.757,9.155,-247.009
-0.633,-1.700,0.755,54.138,4.517,-184.082
-0.449,-1.534,0.611,69.946,-2.991,-136.780
-0.337,-1.412,0.460,76.355,-11.902,-93.750
-0.250,-1.199,0.423,65.063,-23.376,-50.842
-0.003,-0.947,0.486,46.631,-36.377,-10.925
0.035,-0.675,0.556,34.241,-51.453,23.560
0.029,-0.447,0.689,28.687,-67.810,50.293
0.103,-0.189,0.891,30.945,-81.970,67.383
0.139,-0.048,1.021,48.035,-88.684,79.712
0.185,0.121,1.123,53.345,-87.646,85.266
0.272,0.208,1.199,54.077,-79.529,85.876
0.305,0.282,1.249,48.157,-66.589,83.557
0.340,0.347,1.272,36.377,-49.316,78.369
0.378,0.373,1.251,26.550,-31.067,72.510
0.389,0.395,1.189,17.395,-13.245,67.322
0.374,0.420,1.085,7.385,3.174,62.988
0.410,0.435,0.965,-6.714,17.090,59.326
0.446,0.477,0.867,-25.452,26.245,55.542
0.472,0.547,0.817,-42.847,30.334,49.744
0.481,0.583,0.791,-49.622,28.809,41.870
0.486,0.594,0.789,-45.654,24.292,32.959
0.492,0.574,0.789,-32.104,18.005,23.621
0.500,0.540,0.797,-14.404,10.803,15.015
0.501,0.497,0.810,3.235,3.418,7.812
0.487,0.428,0.819,21.851,-3.479,3.479
0.470,0.399,0.826,34.119,-9.155,1.465
0.441,0.381,0.825,43.213,-13.428,0.610
0.417,0.362,0.817,49.561,-16.052,1.221
0.399,0.333,0.817,49.622,-16.846,1.831
0.388,0.312,0.825,44.067,-16.785,1.526
0.392,0.300,0.846,34.119,-15.564,1.099
0.381,0.295,0.866,21.912,-12.634,0.244
0.369,0.271,0.893,12.268,-9.216,-0.854
0.369,0.230,0.921,4.578,-6.592,-1.526
0.367,0.189,0.940,-0.732,-4.150,-1.099
0.365,0.176,0.929,-2.441,-1.038,1.282
0.377,0.208,0.892,-2.136,2.686,5.981
0.390,0.246,0.864,-0.916,4.883,11.414
0.390,0.288,0.849,-1.343,5.005,15.137
0.398,0.312,0.848,-0.793,3.296,17.090
0.402,0.329,0.857,1.282,1.343,17.883
0.382,0.334,0.843,6.165,-0.427,17.761
0.376,0.341,0.809,9.155,-1.038,16.785
0.397,0.370,0.781,5.859,-1.892,15.137
0.421,0.381,0.782,1.099,-3.601,12.634
0.438,0.359,0.795,-3.418,-5.249,9.216
0.437,0.364,0.811,-8.118,-6.653,5.615

0.618,0.653,1.828,-20.752,-80.078,9.399
0.566,0.739,2.022,-11.780,-77.576,6.836
0.471,0.791,2.194,-5.493,-72.205,-0.244
0.383,0.812,2.359,-4.639,-62.500,-11.475
0.290,0.841,2.523,-9.277,-47.729,-27.161
0.172,0.826,2.681,-16.846,-27.527,-45.166
0.010,0.779,2.819,-28.625,-1.221,-65.552
-0.142,0.695,2.894,-42.847,30.884,-87.524
-0.297,0.606,2.885,-56.946,67.261,-109.680
-0.462,0.493,2.823,-68.298,105.530,-130.066
-0.643,0.349,2.712,-69.641,142.090,-145.569
-0.824,0.134,2.590,-55.847,173.584,-154.114
-1.046,-0.089,2.428,-33.569,199.707,-155.396
-1.282,-0.330,2.212,-7.446,221.008,-150.696
-1.494,-0.678,2.010,18.860,236.511,-140.747
-1.673,-1.085,1.851,30.212,246.582,-126.648
-1.796,-1.492,1.726,23.682,256.897,-105.469
-1.880,-1.782,1.637,5.920,272.827,-72.571
-1.937,-1.963,1.492,-5.676,295.715,-23.071
-1.896,-2.000,1.230,-3.235,323.242,43.091
-1.898,-1.834,0.901,-3.296,350.403,117.676
-1.952,-1.434,0.562,-14.160,371.521,189.880
-1.998,-0.932,0.247,-28.687,386.230,249.878
-2.039,-0.462,-0.021,-36.072,395.203,294.800
-2.056,-0.114,-0.223,-38.269,396.912,324.707
-2.118,0.110,-0.342,-42.114,392.090,340.515
-2.226,0.210,-0.405,-43.884,382.996,346.863
-2.245,0.293,-0.438,-40.100,373.596,349.182
-2.234,0.315,-0.476,-18.372,367.493,353.333
-2.294,0.334,-0.565,19.043,362.732,364.990
-2.372,0.482,-0.837,63.232,356.689,387.695
-2.494,0.770,-1.198,107.239,346.558,422.485
-2.526,1.060,-1.626,151.550,322.083,462.830
-2.361,1.427,-1.954,174.744,282.410,497.498
-2.151,1.885,-2.254,183.411,231.750,521.057
-1.949,2.295,-2.343,183.105,170.532,527.832
-1.883,2.537,-2.202,168.945,96.497,515.564
-1.870,2.682,-1.874,139.343,16.296,487.000
-1.842,2.762,-1.391,109.009,-54.504,449.219
-1.812,2.770,-0.909,95.032,-105.225,410.889
-1.842,2.800,-0.571,87.891,-133.972,374.573
-1.738,2.917,-0.353,79.590,-143.188,341.675
-1.566,3.099,-0.226,73.181,-139.771,310.608
-1.453,3.325,-0.219,74.402,-133.484,278.442
-1.346,3.493,-0.245,84.473,-130.920,241.699
-1.284,3.562,-0.248,93.445,-133.667,195.618
-1.265,3.592,-0.282,92.896,-138.977,139.648
-1.181,3.584,-0.350,94.360,-144.226,79.163
-1.034,3.533,-0.435,106.201,-153.259,14.832
-0.983,3.406,-0.511,127.197,-175.110,-53.833
-0.965,3.159,-0.439,147.461,-209.900,-125.122
-0.956,2.902,-0.237,147.217,-248.657,-191.528
-0.974,2.641,0.028,138.306,-279.907,-246.399
-1.046,2.390,0.279,136.841,-294.800,-290.222
-1.122,2.128,0.446,139.099,-292.847,-327.576
-1.115,1.880,0.571,136.475,-279.785,-360.962
-1.086,1.667,0.698,128.296,-265.259,-390.930
-1.090,1.475,0.893,121.460,-255.127,-418.335
-1.109,1.320,1.184,115.479,-247.375,-442.932
-1.152,1.248,1.503,106.079,-235.535,-464.966
-1.238,1.228,1.745,94.910,-213.562,-486.328
-1.419,1.291,1.824,85.815,-183.411,-508.972
-1.669,1.366,1.737,86.243,-152.649,-536.011
-2.067,1.349,1.503,99.060,-128.540,-568.542
-2.231,1.427,1.239,108.032,-114.075,-607.849
-2.634,1.237,1.063,140.015,-109.558,-647.583
-3.058,0.772,0.897,163.757,-110.229,-685.486
-3.266,0.366,0.946,147.705,-113.708,-716.492
-3.324,-0.259,1.047,112.854,-115.845,-732.117
-3.298,-1.083,1.182,98.145,-108.643,-726.318
-2.944,-2.037,1.258,89.294,-87.463,-696.655
-2.300,-2.800,1.204,78.369,-60.974,-634.155
-1.645,-3.084,1.130,59.998,-41.382,-539.001
-1.075,-3.245,0.983,85.632,-33.386,-416.992
-0.759,-2.974,0.812,103.455,-36.072,-289.307
-0.625,-2.540,0.700,102.478,-47.363,-172.607
-0.611,-2.059,0.656,81.726,-58.533,-74.646
-0.484,-1.553,0.667,39.063,-62.378,1.038
-0.306,-1.099,0.663,-5.798,-60.120,58.289
-0.157,-0.618,0.689,-44.128,-57.007,99.792
-0.051,-0.184,0.759,-64.697,-55.847,125.000
0.056,0.168,0.830,-62.561,-59.021,136.047
0.161,0.479,0.923,-46.265,-66.895,136.169
0.202,0.711,1.001,-18.616,-77.515,125.610
0.211,0.858,1.101,10.193,-86.853,105.652
0.236,0.874,1.212,35.339,-91.614,79.956
0.292,0.781,1.316,54.810,-88.257,53.406
0.356,0.643,1.369,68.115,-75.562,30.701
0.398,0.513,1.338,76.721,-55.542,15.686
0.395,0.375,1.226,82.275,-31.982,9.766
0.382,0.292,1.076,72.266,-8.606,10.864
0.392,0.278,0.941,40.894,11.108,15.137
0.407,0.325,0.859,-0.854,26.245,19.348
0.434,0.415,0.839,-37.537,34.546,22.217
0.445,0.479,0.854,-55.969,36.011,21.790
0.444,0.510,0.874,-58.167,33.203,17.822
0.431,0.514,0.877,-45.654,28.992,11.292
0.419,0.477,0.844,-21.667,23.926,5.005
0.427,0.414,0.794,5.432,17.700,1.038
0.432,0.367,0.755,26.672,10.315,0.061
0.434,0.330,0.750,38.574,2.625,1.038
0.413,0.318,0.758,42.969,-3.479,3.662
0.391,0.331,0.777,40.100,-6.409,6.165
0.383,0.343,0.785,33.325,-7.263,8.301
0.377,0.348,0.795,24.292,-7.019,9.827
0.383,0.352,0.818,12.634,-6.287,10.864
0.385,0.359,0.857,2.808,-5.432,11.597
0.385,0.345,0.885,-1.526,-3.845,11.780
0.398,0.324,0.894,-2.258,-1.282,11.230
0.401,0.320,0.889,-1.709,1.099,10.315
0.417,0.341,0.870,2.380,2.258,10.132
0.413,0.362,0.850,9.644,1.831,10.620
0.409,0.386,0.841,13.855,0.122,10.620
0.411,0.409,0.847,16.907,-2.808,9.827
0.413,0.405,0.854,20.691,-5.493,8.545
0.412,0.427,0.841,23.315,-7.385,7.080
0.403,0.476,0.823,22.888,-8.423,5.310
0.411,0.466,0.818,24.353,-9.216,3.052
0.401,0.438,0.838,21.423,-10.010,-0.793

0.510,0.560,1.802,-40.894,-70.557,13.977
0.467,0.641,2.013,-43.335,-68.420,12.817
0.402,0.678,2.209,-40.710,-59.692,8.179
0.320,0.721,2.396,-44.128,-45.776,-0.061
0.213,0.739,2.562,-53.772,-24.658,-12.390
0.085,0.706,2.664,-61.035,0.854,-29.114
-0.049,0.649,2.702,-64.270,30.273,-47.424
-0.209,0.574,2.703,-64.331,60.791,-65.308
-0.346,0.477,2.646,-61.890,90.393,-80.688
-0.477,0.355,2.564,-58.044,119.019,-93.445
-0.604,0.224,2.466,-55.176,145.142,-103.577
-0.718,0.090,2.336,-53.711,169.189,-111.877
-0.838,-0.018,2.177,-48.401,191.223,-117.188
-0.984,-0.108,1.978,-31.616,209.961,-118.164
-1.115,-0.313,1.740,1.892,226.440,-112.244
-1.228,-0.557,1.487,39.001,237.671,-101.135
-1.320,-0.827,1.280,62.378,243.713,-85.327
-1.407,-1.073,1.116,67.383,247.070,-63.843
-1.536,-1.262,0.978,51.270,254.761,-35.645
-1.667,-1.383,0.830,21.851,268.921,-0.122
-1.718,-1.412,0.668,-7.507,288.147,44.556
-1.715,-1.349,0.490,-28.076,308.960,97.900
-1.742,-1.217,0.349,-42.358,325.989,154.175
-1.782,-0.916,0.264,-58.777,338.562,208.008
-1.858,-0.557,0.189,-58.838,347.290,254.150
-2.010,-0.241,0.081,-41.748,355.835,290.527
-2.174,0.055,-0.116,-23.682,362.427,317.505
-2.188,0.245,-0.414,-3.235,366.943,337.646
-2.141,0.389,-0.702,13.611,365.601,354.126
-2.179,0.578,-1.007,23.865,354.126,369.446
-2.230,0.666,-1.328,40.283,335.754,389.954
-2.178,0.770,-1.504,52.246,309.998,416.138
-2.165,0.852,-1.629,71.594,274.841,447.266
-2.165,1.068,-1.765,95.398,233.459,484.253
-2.149,1.359,-1.868,116.943,190.247,519.897
-2.176,1.821,-2.038,128.296,144.836,547.119
-1.957,2.410,-2.158,136.902,96.497,563.965
-1.699,2.920,-2.084,156.372,35.889,563.843
-1.662,3.259,-1.893,161.011,-43.701,539.307
-1.819,3.549,-1.532,139.893,-129.150,492.798
-1.887,3.693,-0.917,109.802,-199.768,434.875
-1.821,3.794,-0.371,85.571,-244.690,371.155
-1.632,3.720,-0.038,90.332,-259.094,304.077
-1.416,3.572,0.189,112.305,-247.681,235.657
-1.239,3.392,0.278,126.648,-222.534,171.387
-1.161,3.197,0.265,138.245,-194.946,116.516
-1.087,3.052,0.209,150.879,-172.729,70.740
-1.030,2.958,0.145,162.598,-160.767,29.785
-0.973,2.895,0.093,171.753,-158.875,-10.376
-0.898,2.871,0.123,171.143,-166.504,-54.810
-0.860,2.807,0.201,170.593,-177.185,-102.539
-0.814,2.714,0.328,169.006,-183.716,-150.085
-0.778,2.607,0.439,158.691,-184.937,-195.923
-0.725,2.483,0.520,145.447,-181.335,-238.525
-0.654,2.378,0.569,128.967,-175.232,-278.442
-0.669,2.329,0.632,108.826,-169.373,-317.749
-0.739,2.186,0.711,97.290,-166.138,-357.666
-0.808,1.986,0.836,99.915,-164.429,-397.888
-0.912,1.708,0.997,113.831,-162.903,-436.707
-1.089,1.450,1.203,132.080,-158.813,-472.778
-1.260,1.194,1.406,161.682,-148.926,-505.737
-1.375,1.038,1.526,198.120,-131.714,-535.767
-1.542,0.928,1.552,226.868,-109.741,-564.026
-1.824,0.900,1.518,231.140,-85.693,-593.933
-2.233,0.758,1.405,223.999,-61.035,-626.038
-2.498,0.660,1.404,201.721,-35.278,-660.034
-2.857,0.159,1.294,173.401,-13.367,-688.232
-3.163,-0.375,1.261,111.450,3.662,-706.909
-3.118,-0.900,1.309,52.490,17.212,-710.999
-3.000,-1.487,1.277,18.616,30.029,-693.604
-2.651,-1.925,1.161,9.155,44.250,-648.499
-2.267,-2.093,0.957,14.954,54.932,-577.087
-1.679,-2.217,0.739,54.688,58.472,-485.046
-1.051,-2.266,0.437,96.313,50.049,-385.559
-0.582,-2.166,0.219,112.122,28.625,-292.358
-0.396,-1.960,0.180,104.858,-0.305,-210.815
-0.421,-1.646,0.303,67.139,-28.931,-141.296
-0.413,-1.318,0.485,22.888,-48.645,-82.947
-0.287,-1.006,0.613,-2.258,-56.091,-34.363
-0.193,-0.746,0.653,-8.301,-58.777,6.042
-0.104,-0.443,0.699,-12.634,-61.890,38.574
0.085,-0.255,0.762,-9.155,-68.420,63.660
