aX,aY,aZ,gX,gY,gZ
-0.349,-1.472,-1.292,-14.709,216.187,-259.155
-0.041,-1.370,-1.057,15.320,144.165,-189.880
0.090,-1.103,-0.762,42.786,85.571,-125.244
0.200,-0.745,-0.468,63.721,46.631,-76.843
0.322,-0.437,-0.272,83.435,27.771,-48.889
0.359,-0.177,-0.122,92.285,19.958,-36.377
0.387,-0.014,0.007,85.754,18.433,-32.288
0.358,0.116,0.131,65.735,21.851,-32.532
0.333,0.115,0.176,45.105,28.076,-34.302
0.380,0.151,0.184,26.672,35.950,-36.255
0.444,0.028,0.102,26.367,40.955,-37.109
0.476,-0.012,0.075,21.790,40.588,-35.400
0.510,-0.043,0.051,19.958,36.499,-29.236
0.542,-0.021,0.041,22.766,31.189,-19.348
0.564,0.057,0.036,24.109,26.184,-8.911
0.586,0.135,0.022,27.893,21.545,-1.648
0.614,0.170,-0.003,35.461,16.235,2.930
0.650,0.219,-0.028,40.405,9.460,5.798
0.658,0.259,-0.024,40.710,1.465,8.545
0.657,0.312,0.024,32.288,-5.554,11.719
0.672,0.357,0.098,20.813,-10.559,15.381
0.696,0.392,0.165,13.977,-15.137,18.921
0.717,0.441,0.257,9.521,-18.860,21.667
0.716,0.498,0.343,11.536,-21.118,22.888
0.704,0.528,0.397,16.907,-20.996,22.461
0.716,0.555,0.429,18.921,-19.043,20.142
0.707,0.579,0.443,21.118,-15.747,17.029
0.742,0.571,0.419,27.649,-13.794,15.198
0.695,0.588,0.432,29.419,-12.695,13.367
0.692,0.586,0.412,24.719,-10.864,9.888
0.695,0.536,0.370,24.902,-9.216,6.714
0.691,0.490,0.373,20.325,-10.010,4.944
0.702,0.452,0.383,12.756,-12.939,5.249
0.695,0.438,0.447,5.493,-15.991,6.775
0.704,0.438,0.515,3.174,-17.578,8.850
0.715,0.441,0.585,5.981,-17.090,10.864
0.721,0.471,0.637,11.963,-14.709,12.207
0.710,0.509,0.652,18.921,-10.559,12.878
0.708,0.542,0.630,25.879,-5.737,12.512
0.731,0.550,0.578,30.823,-1.343,10.986
0.701,0.585,0.539,30.701,2.136,8.972
0.694,0.582,0.496,23.926,5.005,6.165
0.725,0.565,0.450,17.639,7.324,3.235
0.725,0.536,0.422,10.803,7.141,1.526
0.712,0.510,0.405,5.920,5.066,0.916
0.708,0.486,0.391,4.150,2.747,1.282
0.715,0.470,0.380,4.822,-0.488,2.441
0.716,0.475,0.384,7.141,-4.211,4.456
0.710,0.497,0.411,10.376,-7.324,6.836
0.699,0.534,0.454,14.343,-9.888,8.667
0.695,0.545,0.482,20.447,-11.292,9.094
0.685,0.547,0.486,27.039,-11.353,7.751
0.683,0.534,0.493,28.503,-10.925,5.798
0.691,0.522,0.512,23.254,-10.437,4.028
0.691,0.504,0.533,14.954,-8.911,3.296
0.701,0.492,0.547,6.958,-5.981,3.357
0.702,0.493,0.538,2.319,-2.869,3.723
0.694,0.495,0.503,2.258,0.244,4.028
0.690,0.496,0.457,6.104,2.014,4.150
0.680,0.479,0.407,10.193,1.709,3.723
0.672,0.463,0.379,11.597,-0.244,3.235
0.685,0.458,0.376,11.963,-3.357,3.845
0.667,0.455,0.387,13.489,-6.226,5.371
0.661,0.455,0.410,14.465,-9.094,6.958
0.662,0.459,0.433,15.259,-11.230,8.606
0.664,0.485,0.462,15.137,-13.062,10.010
0.665,0.496,0.502,15.442,-14.282,10.925
0.657,0.499,0.538,15.198,-14.587,10.681
0.664,0.505,0.566,13.550,-13.550,10.071
0.669,0.517,0.570,14.771,-11.536,10.193
0.662,0.538,0.558,15.564,-9.216,10.437
0.674,0.538,0.528,16.296,-6.531,10.925
0.677,0.575,0.508,13.184,-5.188,11.169
0.642,0.593,0.510,7.751,-4.211,8.850
0.658,0.565,0.494,7.751,-3.784,5.554
0.668,0.517,0.477,11.108,-3.967,3.113
0.647,0.496,0.484,12.085,-5.005,2.563
0.652,0.488,0.471,12.634,-5.554,3.174
0.650,0.481,0.457,13.794,-5.981,5.432
0.652,0.486,0.456,12.024,-7.507,7.202
0.651,0.487,0.473,10.071,-9.460,8.118
0.651,0.476,0.498,9.888,-10.986,8.179
0.655,0.478,0.529,11.230,-11.963,8.179
0.655,0.476,0.558,14.709,-11.780,8.484
0.661,0.486,0.577,19.165,-10.498,8.728
0.662,0.507,0.575,21.851,-8.667,8.850
0.657,0.523,0.563,20.996,-6.104,8.545
0.655,0.541,0.542,17.029,-4.089,7.324
0.641,0.542,0.522,13.489,-2.441,5.493
0.630,0.519,0.498,11.353,-1.709,3.662
0.628,0.496,0.480,9.277,-2.075,2.441
0.627,0.479,0.465,8.057,-3.418,2.441
0.630,0.461,0.457,8.118,-5.249,3.784
0.616,0.466,0.478,10.010,-7.507,6.287

-0.545,1.908,0.858,-73.425,-264.832,112.305
-0.501,2.027,1.247,-88.013,-264.648,93.567
-0.449,2.094,1.672,-84.839,-255.676,69.763
-0.405,2.088,2.071,-71.167,-235.901,39.917
-0.347,2.037,2.416,-57.373,-202.576,6.958
-0.312,1.973,2.617,-44.861,-156.738,-23.926
-0.285,1.945,2.665,-35.156,-104.187,-51.147
-0.277,1.924,2.596,-24.048,-49.622,-75.867
-0.308,1.981,2.506,-15.991,-0.183,-101.257
-0.404,2.076,2.411,-6.653,44.006,-127.502
-0.552,2.160,2.259,6.531,84.839,-157.898
-0.722,2.180,2.083,13.123,121.826,-195.251
-0.853,2.083,1.888,12.512,153.748,-236.206
-0.970,1.902,1.742,9.155,179.993,-275.208
-1.062,1.646,1.618,8.301,201.660,-308.105
-1.149,1.328,1.501,6.897,221.008,-332.275
-1.210,1.019,1.346,3.723,237.976,-346.619
-1.214,0.729,1.169,4.211,251.343,-350.342
-1.165,0.517,0.974,7.935,261.780,-346.008
-1.103,0.305,0.791,15.381,267.212,-334.778
-1.008,0.129,0.610,16.602,268.372,-319.275
-0.886,-0.050,0.397,12.878,264.771,-300.903
-0.760,-0.224,0.201,6.165,256.287,-279.968
-0.592,-0.389,0.015,0.366,243.896,-257.568
-0.417,-0.504,-0.134,-3.357,227.478,-233.337
-0.244,-0.590,-0.266,0.366,206.299,-206.299
-0.095,-0.682,-0.373,7.141,181.458,-177.917
0.046,-0.695,-0.427,10.864,153.809,-149.292
0.151,-0.685,-0.431,25.085,125.671,-119.934
0.224,-0.614,-0.398,43.091,98.511,-90.393
0.278,-0.476,-0.334,55.664,73.608,-61.646
0.307,-0.272,-0.252,59.631,53.467,-36.682
0.361,-0.053,-0.175,56.152,39.551,-18.188
0.401,0.146,-0.125,50.415,29.480,-7.202
0.460,0.235,-0.073,43.884,20.935,-3.418
0.495,0.288,0.004,32.349,13.062,-4.333
0.504,0.291,0.089,19.775,8.728,-8.057
0.526,0.234,0.114,14.832,8.118,-10.437
0.556,0.250,0.149,8.057,9.155,-10.254
0.590,0.212,0.142,10.254,9.277,-6.226
0.587,0.246,0.169,14.648,6.653,-0.610
0.594,0.316,0.208,15.137,3.906,4.272
0.597,0.371,0.217,20.569,2.747,7.507
0.594,0.387,0.205,26.489,1.831,9.216
0.591,0.410,0.201,27.283,-0.366,10.193
0.615,0.443,0.224,24.597,-3.723,12.085
0.621,0.478,0.279,21.057,-7.080,14.465
0.601,0.526,0.345,19.409,-9.766,16.418
0.628,0.580,0.384,19.043,-10.315,17.578
0.637,0.592,0.389,19.409,-9.827,16.418
0.654,0.596,0.396,17.456,-9.033,13.184
0.661,0.577,0.396,16.113,-8.606,10.315
0.665,0.560,0.404,15.564,-8.118,8.972
0.666,0.579,0.403,15.625,-7.874,9.033
0.675,0.602,0.424,14.038,-7.568,10.132
0.672,0.631,0.455,10.986,-7.751,10.315
0.663,0.645,0.492,7.080,-7.141,9.094
0.671,0.664,0.500,6.653,-5.920,6.836
0.651,0.630,0.478,9.216,-4.822,5.127
0.662,0.644,0.484,5.920,-4.456,3.906
0.649,0.609,0.471,8.057,-5.310,3.540
0.635,0.603,0.503,9.460,-7.141,3.113
0.644,0.580,0.520,12.329,-7.202,2.808
0.656,0.554,0.503,19.653,-7.141,2.991
0.674,0.540,0.492,21.973,-6.958,2.869
0.667,0.534,0.506,18.188,-7.202,2.563
0.657,0.528,0.533,10.986,-6.714,3.052
0.665,0.540,0.549,6.653,-5.005,4.517
0.666,0.535,0.534,9.094,-2.808,5.554
0.685,0.561,0.517,13.794,-1.892,6.226
0.674,0.580,0.509,16.235,-1.831,6.897
0.668,0.605,0.513,12.085,-1.709,6.958
0.664,0.644,0.521,6.042,-0.916,6.714
0.649,0.672,0.526,6.226,-0.061,5.920
0.637,0.646,0.506,12.817,1.160,4.150
0.634,0.611,0.490,14.648,1.465,0.610
0.632,0.558,0.484,13.123,0.732,-2.319
0.630,0.499,0.494,12.268,-0.305,-3.052
0.634,0.469,0.492,12.146,-1.465,-2.014
0.626,0.488,0.474,11.230,-1.831,1.648
0.630,0.532,0.464,9.338,-2.014,5.737
0.640,0.558,0.468,8.911,-2.502,7.202
0.654,0.572,0.482,8.728,-3.113,6.287
0.647,0.564,0.493,8.423,-3.784,3.784
0.646,0.553,0.500,6.592,-3.784,2.075
0.642,0.592,0.510,2.625,-2.869,2.014
0.625,0.599,0.512,4.639,-1.099,2.747
0.630,0.577,0.495,8.057,0.488,3.113
0.632,0.562,0.490,7.202,1.099,1.343
0.633,0.539,0.493,7.507,0.244,-0.183
0.623,0.516,0.495,9.827,-0.793,0.183
0.613,0.515,0.491,12.268,-1.465,1.770
0.623,0.511,0.478,13.611,-1.587,4.150
0.631,0.520,0.475,12.573,-2.319,5.615
0.633,0.540,0.477,11.963,-3.235,6.042
0.636,0.564,0.480,14.404,-3.601,6.165
0.644,0.583,0.464,18.921,-3.235,6.409
0.646,0.585,0.448,20.203,-2.747,5.981
0.645,0.591,0.456,14.282,-2.625,3.601
0.647,0.572,0.473,8.362,-3.052,1.404
0.641,0.546,0.495,5.310,-3.479,0.183
0.640,0.529,0.507,4.761,-3.601,0.671
0.637,0.531,0.510,5.920,-3.357,2.747
0.630,0.560,0.500,5.432,-2.808,5.249
0.630,0.598,0.484,2.808,-2.197,7.263
0.627,0.620,0.479,-2.808,-2.075,7.935
0.616,0.679,0.498,-8.728,-2.991,6.531
0.631,0.605,0.499,0.610,-3.540,5.310
0.611,0.602,0.520,10.315,-4.333,5.066
0.601,0.616,0.545,8.972,-3.662,2.441
0.622,0.590,0.522,11.902,-1.526,-0.549
0.627,0.590,0.514,13.245,-0.244,-1.831
0.615,0.587,0.510,14.465,-0.122,-2.014
0.609,0.573,0.502,16.235,0.427,-2.197
0.620,0.555,0.493,16.296,0.854,-2.808
0.629,0.531,0.482,18.188,0.427,-2.991
0.631,0.513,0.477,19.226,-0.549,-2.258
0.626,0.521,0.478,18.127,-1.404,-0.549
0.619,0.529,0.470,15.869,-1.587,1.709

-0.659,2.064,0.908,-64.148,-312.866,148.132
-0.540,2.267,1.414,-87.524,-310.059,131.653
-0.451,2.505,2.013,-93.384,-297.913,110.779
-0.386,2.743,2.605,-86.426,-271.729,79.041
-0.363,2.895,3.132,-73.730,-225.891,32.593
-0.297,2.963,3.457,-64.026,-162.109,-21.973
-0.327,2.970,3.476,-52.002,-85.754,-80.139
-0.384,2.851,3.217,-36.133,-6.348,-138.916
-0.561,2.622,2.858,-23.071,63.293,-196.838
-0.813,2.297,2.474,-14.465,118.103,-249.634
-0.989,1.941,2.127,-15.442,161.560,-295.044
-1.098,1.584,1.823,-17.395,195.801,-330.017
-1.201,1.231,1.595,-9.827,220.886,-353.210
-1.237,0.941,1.439,-3.845,238.220,-364.197
-1.227,0.706,1.296,1.282,251.160,-364.441
-1.190,0.543,1.137,9.338,262.451,-356.506
-1.144,0.396,0.957,16.296,271.423,-344.299
-1.108,0.241,0.746,15.015,276.672,-330.688
-1.072,0.056,0.519,1.221,276.367,-315.674
-0.942,-0.106,0.290,-21.118,270.142,-298.218
-0.791,-0.258,0.074,-35.889,258.728,-278.076
-0.597,-0.394,-0.093,-37.415,240.662,-255.127
-0.392,-0.544,-0.214,-24.841,216.003,-229.980
-0.193,-0.662,-0.294,-4.822,186.523,-202.637
-0.023,-0.689,-0.320,18.127,156.616,-172.729
0.127,-0.652,-0.315,43.945,128.296,-141.235
0.214,-0.569,-0.306,65.430,103.210,-110.413
0.250,-0.428,-0.282,75.623,82.581,-82.520
0.279,-0.263,-0.248,69.153,67.505,-60.486
0.319,-0.108,-0.211,51.697,57.190,-46.326
0.371,-0.041,-0.191,39.001,48.096,-38.208
0.426,-0.013,-0.153,30.334,37.415,-33.325
0.454,0.008,-0.073,22.827,25.818,-29.236
0.497,0.025,0.015,23.193,15.930,-23.621
0.500,0.044,0.092,27.344,9.583,-16.418
0.527,0.088,0.149,30.762,6.775,-8.850
0.575,0.173,0.178,34.119,6.042,-2.258
0.592,0.249,0.182,40.405,5.798,3.296
0.588,0.301,0.167,45.288,5.493,6.714
0.594,0.334,0.162,42.419,4.639,7.874
0.599,0.372,0.178,32.471,2.808,8.057
0.610,0.418,0.194,22.461,0.549,9.277
0.629,0.445,0.210,16.968,-1.892,10.925
0.646,0.478,0.230,12.390,-4.578,12.329
0.638,0.502,0.255,10.010,-7.385,12.878
0.639,0.517,0.285,10.132,-10.254,13.062
0.650,0.527,0.317,13.489,-13.245,13.611
0.645,0.532,0.352,18.250,-15.564,14.160
0.668,0.533,0.394,22.095,-17.029,14.954
0.663,0.555,0.438,23.376,-17.395,15.686
0.672,0.576,0.446,24.902,-16.785,16.052
0.686,0.588,0.463,26.245,-15.442,16.479
0.678,0.606,0.476,19.836,-13.550,15.259
0.688,0.616,0.491,10.864,-10.620,12.390
0.691,0.627,0.494,4.761,-7.935,10.010
0.690,0.627,0.489,3.296,-6.042,8.240
0.675,0.620,0.481,4.700,-4.761,6.958
0.668,0.600,0.464,4.883,-4.333,5.310
0.674,0.598,0.480,4.089,-4.639,3.784
0.668,0.574,0.467,7.019,-5.676,3.662
0.665,0.596,0.510,8.362,-6.653,4.395
0.669,0.577,0.493,13.000,-7.019,5.005
0.653,0.583,0.511,15.076,-7.751,5.127
0.667,0.583,0.526,14.282,-7.874,5.188
0.668,0.577,0.530,13.062,-6.836,5.432
0.671,0.601,0.538,10.254,-5.493,5.493
0.666,0.601,0.539,9.644,-4.150,4.944
0.666,0.594,0.536,8.362,-2.258,3.296
0.668,0.578,0.519,6.836,0.244,1.465
0.670,0.554,0.494,6.714,1.892,0.366
0.673,0.538,0.475,6.897,2.258,0.183
0.658,0.528,0.461,9.094,1.831,0.916
0.650,0.527,0.448,10.986,1.282,2.441
0.653,0.542,0.439,11.108,0.305,4.272
0.646,0.575,0.446,11.292,-1.099,5.798
0.639,0.599,0.456,13.916,-2.380,6.470
0.651,0.608,0.464,15.442,-3.235,5.676
0.657,0.605,0.478,13.977,-3.723,4.028
0.656,0.591,0.502,11.169,-3.723,2.136
0.652,0.558,0.519,9.583,-3.174,0.549
0.654,0.540,0.525,7.996,-1.953,0.122
0.654,0.537,0.519,7.812,-0.427,0.793
0.643,0.543,0.500,9.644,1.038,2.258
0.640,0.554,0.473,10.376,2.502,3.479
0.644,0.564,0.451,8.972,2.991,3.723
0.640,0.561,0.437,9.338,2.258,3.235
0.639,0.554,0.431,10.193,0.977,2.808
0.646,0.551,0.444,10.071,-0.488,2.808
0.651,0.563,0.469,8.118,-1.770,2.869
0.646,0.574,0.491,7.080,-1.831,3.174
0.642,0.565,0.497,7.385,-0.916,3.235
0.641,0.574,0.492,7.812,0.305,2.625
0.644,0.572,0.472,12.207,1.404,2.502
0.636,0.560,0.434,20.020,1.709,2.869
0.641,0.572,0.403,21.301,1.465,2.991
0.648,0.577,0.401,15.442,0.183,2.869
0.648,0.572,0.432,6.714,-1.648,2.075
0.651,0.551,0.466,1.648,-2.991,0.977
0.650,0.519,0.482,1.465,-3.052,0.732
0.651,0.493,0.477,2.808,-2.991,1.221
0.653,0.540,0.480,4.333,-2.502,2.930
0.640,0.553,0.459,13.733,-2.197,5.920
0.642,0.596,0.431,20.996,-2.075,7.935
0.660,0.616,0.431,19.714,-2.991,7.874
0.649,0.624,0.464,14.282,-4.883,5.371
0.639,0.612,0.511,9.155,-6.042,2.747
0.638,0.611,0.543,8.301,-5.798,1.465
0.635,0.612,0.552,12.695,-4.578,1.587
0.630,0.610,0.541,17.273,-2.869,1.770
0.630,0.608,0.523,16.541,-1.160,1.343
0.633,0.597,0.525,11.536,-0.183,-0.244
0.644,0.575,0.534,5.798,0.549,-2.014
0.644,0.536,0.530,4.333,1.526,-2.991
0.647,0.531,0.511,4.150,2.502,-2.930
0.643,0.528,0.474,6.042,3.723,-1.648
0.637,0.538,0.433,7.751,3.967,-0.488
0.638,0.550,0.411,8.118,2.869,0.244
0.642,0.551,0.410,8.667,0.549,0.244
0.642,0.543,0.429,8.362,-2.136,-0.305

-0.433,1.633,0.975,-57.068,-266.968,125.488
-0.370,1.797,1.172,-68.176,-260.315,116.943
-0.284,1.996,1.421,-68.909,-250.854,100.586
-0.208,2.139,1.721,-62.256,-237.610,75.867
-0.172,2.275,2.012,-49.805,-216.248,43.884
-0.144,2.357,2.242,-36.499,-183.838,7.385
-0.149,2.366,2.350,-32.593,-142.517,-31.982
-0.149,2.366,2.360,-37.720,-97.168,-71.411
-0.200,2.313,2.288,-44.617,-52.246,-109.680
-0.316,2.272,2.269,-50.049,-12.695,-146.484
-0.410,2.200,2.324,-50.049,22.339,-182.434
-0.549,2.104,2.380,-44.800,58.411,-218.445
-0.609,1.943,2.372,-34.302,97.839,-252.197
-0.718,1.756,2.307,-14.343,137.085,-280.701
-0.821,1.583,2.218,7.690,175.415,-302.856
-0.957,1.414,2.069,30.640,213.684,-319.275
-1.063,1.262,1.820,51.025,250.427,-330.078
-1.145,1.108,1.503,66.650,282.776,-336.182
-1.255,0.933,1.140,73.975,307.312,-339.294
-1.364,0.706,0.815,67.444,322.815,-339.844
-1.400,0.430,0.441,47.852,329.712,-337.280
-1.317,0.118,0.068,15.259,328.064,-329.468
-1.121,-0.151,-0.312,-16.724,315.613,-315.613
-0.842,-0.446,-0.630,-32.776,289.429,-296.570
-0.533,-0.720,-0.820,-33.264,249.207,-272.156
-0.255,-0.975,-0.850,-19.653,199.524,-240.479
-0.019,-1.048,-0.734,-2.136,146.301,-199.951
0.138,-1.035,-0.533,25.146,98.145,-153.931
0.225,-0.892,-0.351,55.786,60.486,-108.459
0.282,-0.677,-0.208,77.576,36.682,-68.298
0.345,-0.411,-0.106,84.045,25.269,-38.086
0.377,-0.204,-0.037,78.613,21.240,-19.470
0.401,-0.031,0.017,63.477,19.409,-8.850
0.426,0.091,0.090,39.734,19.226,-4.822
0.430,0.148,0.142,21.179,20.691,-6.287
0.479,0.145,0.172,7.629,22.766,-10.315
0.498,0.111,0.183,2.075,24.719,-14.771
0.515,0.073,0.150,7.385,25.818,-15.747
0.537,0.058,0.094,17.639,25.208,-10.620
0.547,0.107,0.036,24.536,22.156,-2.258
0.549,0.200,-0.004,30.762,16.724,6.897
0.576,0.301,-0.030,36.316,8.850,14.587
0.586,0.376,-0.021,37.720,-0.610,19.165
0.626,0.438,0.035,31.433,-9.583,20.630
0.641,0.458,0.108,22.644,-17.761,20.691
0.653,0.478,0.191,12.634,-23.010,20.386
0.678,0.491,0.283,4.822,-25.635,20.325
0.705,0.503,0.383,3.357,-27.039,19.836
0.711,0.518,0.494,8.362,-26.733,19.226
0.709,0.556,0.568,15.503,-23.560,18.005
0.695,0.586,0.594,23.376,-17.151,16.602
0.688,0.586,0.564,28.687,-8.667,13.855
0.694,0.555,0.504,31.189,-2.319,10.986
0.667,0.536,0.454,34.058,0.732,9.766
0.657,0.548,0.400,31.860,1.465,9.094
0.653,0.533,0.351,27.771,0.671,8.545
0.674,0.534,0.347,16.052,-2.075,8.789
0.681,0.525,0.379,5.310,-5.188,8.728
0.709,0.531,0.438,1.160,-8.118,8.789
0.713,0.506,0.481,4.700,-10.010,8.789
0.717,0.537,0.535,6.836,-9.399,8.911
0.709,0.532,0.498,16.602,-7.874,9.094
0.700,0.551,0.504,22.827,-7.507,9.399
0.690,0.573,0.497,26.917,-6.958,9.216
0.679,0.574,0.476,30.884,-6.897,8.911
0.677,0.582,0.460,27.954,-6.653,8.240
0.669,0.579,0.466,20.874,-6.775,7.812
0.675,0.573,0.493,9.216,-6.592,6.958
0.686,0.560,0.516,1.221,-5.737,5.981
0.683,0.522,0.514,0.732,-4.456,5.188
0.687,0.504,0.505,2.991,-3.418,4.822
0.689,0.523,0.490,7.202,-2.991,5.249
0.681,0.532,0.470,12.451,-2.930,6.287
0.684,0.543,0.454,14.221,-2.869,6.348
0.685,0.557,0.444,13.367,-3.296,5.493
0.682,0.558,0.434,16.357,-4.211,4.578
0.681,0.544,0.418,22.217,-5.127,3.784
0.679,0.538,0.413,22.278,-6.409,3.601
0.683,0.534,0.434,16.724,-8.484,4.272
0.680,0.535,0.479,7.690,-9.766,4.883
0.678,0.560,0.511,1.587,-9.949,5.676
0.683,0.559,0.523,3.174,-9.399,6.104
0.677,0.560,0.530,3.723,-8.484,5.371
0.675,0.558,0.540,3.052,-8.240,3.845
0.672,0.554,0.548,3.540,-7.202,2.869
0.671,0.552,0.545,6.470,-5.981,2.625
0.672,0.549,0.533,10.803,-4.395,2.808
0.668,0.537,0.513,14.404,-3.418,2.686
0.661,0.528,0.501,14.526,-3.174,1.770
0.654,0.516,0.495,13.977,-3.296,0.977
0.646,0.507,0.490,14.099,-3.845,1.038
0.642,0.527,0.486,13.306,-4.333,1.709
0.633,0.527,0.479,12.939,-4.700,3.235
0.644,0.528,0.483,10.315,-4.517,3.723
0.645,0.529,0.503,6.592,-5.310,3.174
0.658,0.508,0.523,6.042,-5.798,2.625
0.652,0.506,0.534,7.690,-5.737,2.441
0.648,0.517,0.536,9.705,-5.432,2.930
0.651,0.536,0.530,11.963,-4.639,3.784
0.657,0.548,0.535,11.292,-3.845,3.723
0.657,0.542,0.546,9.033,-2.991,1.648
0.655,0.517,0.550,8.789,-2.258,-0.427
0.655,0.490,0.544,10.254,-1.404,-1.282
0.648,0.501,0.534,11.841,-0.732,-0.305
0.635,0.508,0.512,16.052,0.000,1.892
0.636,0.525,0.486,19.287,0.244,3.662
0.642,0.542,0.486,15.015,-0.244,3.601
0.635,0.538,0.505,10.620,-1.404,2.136
0.648,0.505,0.516,10.742,-2.258,0.977
0.639,0.478,0.519,10.437,-1.831,0.732
0.634,0.490,0.505,9.644,-0.854,1.831
0.635,0.503,0.480,12.512,-0.244,4.333
0.633,0.517,0.461,14.160,-0.366,5.920
0.632,0.526,0.470,10.681,-1.404,5.493
0.646,0.518,0.499,8.057,-3.052,3.784
0.654,0.502,0.526,8.057,-4.150,2.747
0.659,0.497,0.535,10.498,-3.906,3.113
0.662,0.542,0.527,12.207,-2.747,5.005
0.655,0.572,0.503,16.602,-1.709,6.531

-0.459,1.708,0.855,12.451,-252.014,138.367
-0.463,1.862,0.989,-15.991,-249.573,123.047
-0.405,2.044,1.062,-49.866,-242.371,106.140
-0.355,2.187,1.137,-74.951,-234.009,82.458
-0.320,2.211,1.324,-89.417,-226.318,51.636
-0.259,2.224,1.629,-95.032,-218.140,17.578
-0.248,2.185,1.975,-90.088,-202.576,-15.198
-0.250,2.111,2.266,-75.317,-175.354,-46.814
-0.230,2.055,2.426,-61.951,-136.230,-76.843
-0.266,1.960,2.372,-50.110,-90.820,-104.126
-0.303,1.868,2.238,-41.321,-46.021,-129.211
-0.352,1.830,2.089,-36.194,-7.263,-151.428
-0.406,1.880,2.020,-32.166,24.292,-173.218
-0.455,1.898,1.996,-25.330,51.575,-197.937
-0.510,1.888,2.011,-22.339,79.590,-226.929
-0.570,1.812,1.994,-20.081,108.948,-257.202
-0.655,1.579,1.974,-15.015,138.977,-286.377
-0.768,1.367,1.911,-7.874,168.396,-310.669
-0.878,1.127,1.813,3.967,198.242,-326.660
-0.961,0.916,1.620,17.944,227.783,-334.229
-1.037,0.698,1.327,29.724,254.761,-334.534
-1.146,0.432,0.994,34.912,275.696,-329.895
-1.203,0.216,0.642,22.461,287.781,-321.167
-1.121,-0.028,0.259,3.418,291.138,-308.350
-0.895,-0.215,-0.097,-10.986,283.752,-290.344
-0.645,-0.436,-0.334,-18.616,263.733,-268.127
-0.440,-0.595,-0.445,-26.672,233.032,-243.652
-0.262,-0.733,-0.448,-19.653,197.021,-214.661
-0.099,-0.818,-0.416,-1.038,161.743,-181.030
0.024,-0.779,-0.337,20.264,130.859,-145.874
0.162,-0.637,-0.290,48.340,106.140,-111.572
0.282,-0.458,-0.290,77.271,85.815,-81.238
0.314,-0.269,-0.276,89.722,69.397,-58.228
0.330,-0.085,-0.242,78.064,56.091,-44.250
0.353,0.033,-0.209,56.152,44.800,-35.889
0.396,0.074,-0.157,33.447,35.034,-30.701
0.445,0.073,-0.071,12.939,25.879,-27.283
0.474,0.044,0.023,0.610,18.127,-24.170
0.490,0.024,0.104,1.831,13.123,-20.203
0.513,-0.008,0.128,13.489,10.132,-13.977
0.542,-0.003,0.120,24.658,8.118,-6.531
0.579,0.048,0.111,33.630,5.188,1.465
0.614,0.141,0.104,41.687,0.977,10.132
0.612,0.261,0.086,47.668,-3.662,17.700
0.621,0.395,0.090,44.922,-7.019,22.949
0.632,0.503,0.118,33.752,-10.315,25.085
0.639,0.555,0.173,20.447,-13.184,24.536
0.644,0.582,0.242,6.531,-15.259,21.851
0.646,0.571,0.314,-1.465,-16.785,18.066
0.668,0.542,0.377,-1.404,-17.639,15.137
0.672,0.519,0.412,4.639,-17.639,13.306
0.678,0.505,0.446,13.000,-17.151,13.245
0.672,0.537,0.468,20.386,-15.564,14.954
0.671,0.587,0.472,28.442,-13.245,17.090
0.651,0.618,0.446,37.170,-10.925,17.761
0.655,0.637,0.420,37.415,-9.094,15.808
0.677,0.615,0.407,31.921,-8.423,13.123
0.670,0.595,0.427,22.827,-9.277,11.475
0.663,0.602,0.495,6.409,-9.338,10.132
0.687,0.581,0.528,-2.930,-7.141,7.996
0.693,0.552,0.535,-2.258,-4.639,5.920
0.695,0.535,0.521,2.502,-2.747,4.700
0.694,0.533,0.497,9.705,-0.916,4.944
0.695,0.534,0.458,16.541,-0.244,6.042
0.683,0.557,0.454,21.118,-1.221,7.507
0.677,0.578,0.453,25.085,-2.258,8.789
0.673,0.598,0.443,28.076,-3.235,9.338
0.669,0.623,0.445,26.062,-3.967,9.521
0.671,0.634,0.460,20.508,-4.517,9.216
0.673,0.640,0.487,11.169,-4.639,8.057
0.680,0.634,0.508,2.441,-3.845,6.592
0.691,0.622,0.514,-1.099,-2.197,4.639
0.695,0.587,0.503,1.160,-0.305,2.380
0.692,0.554,0.478,5.859,1.526,0.610
0.690,0.542,0.441,10.925,2.930,0.183
0.674,0.543,0.400,15.320,3.357,1.099
0.687,0.542,0.377,17.029,2.502,1.892
0.660,0.554,0.372,15.625,0.732,2.136
0.646,0.558,0.383,13.733,-1.770,2.563
0.639,0.545,0.394,12.939,-3.784,3.052
0.639,0.541,0.427,9.766,-5.615,3.662
0.644,0.546,0.470,6.775,-7.141,4.700
0.643,0.553,0.500,6.958,-7.507,6.226
0.655,0.565,0.507,7.629,-6.531,7.324
0.665,0.579,0.503,6.836,-5.249,7.568
0.666,0.590,0.497,6.348,-4.028,7.141
0.669,0.591,0.485,7.080,-3.113,6.348
0.674,0.582,0.472,9.521,-2.686,5.249
0.669,0.575,0.458,12.146,-2.197,4.395
0.664,0.578,0.447,13.367,-2.197,4.333
0.664,0.591,0.441,12.756,-2.625,5.005
0.664,0.598,0.446,12.451,-3.052,5.798
0.660,0.608,0.466,10.986,-3.784,5.615
0.651,0.621,0.485,10.925,-4.211,4.944
0.647,0.613,0.499,12.207,-4.028,4.211
0.649,0.608,0.507,12.756,-3.479,3.174
