aX,aY,aZ,gX,gY,gZ
0.139,0.491,0.939,9.277,5.920,-1.099
0.151,0.452,0.913,9.766,7.996,-5.188
0.149,0.386,0.900,10.620,8.118,-9.644
0.139,0.324,0.897,11.902,7.874,-12.024
0.143,0.280,0.884,13.855,7.874,-11.475
0.148,0.236,0.863,15.625,8.301,-8.789
0.151,0.210,0.839,13.428,8.911,-4.822
0.158,0.224,0.819,7.019,8.789,0.549
0.165,0.260,0.807,1.404,7.385,6.775
0.154,0.293,0.810,-1.038,4.883,11.658
0.147,0.335,0.827,-2.808,2.075,14.648
0.166,0.413,0.837,-3.174,-0.488,16.785
0.175,0.451,0.842,0.366,-2.991,17.029
0.135,0.474,0.871,2.930,-5.188,13.733
0.144,0.456,0.892,2.930,-7.141,8.240

-0.361,-1.094,1.745,-32.654,40.039,41.870
-0.400,-1.329,1.869,-54.382,63.660,67.688
-0.424,-1.616,1.991,-66.772,91.431,102.295
-0.514,-1.732,1.995,-77.454,120.422,141.052
-0.598,-1.701,1.890,-77.393,150.574,184.814
-0.680,-1.636,1.738,-62.317,177.063,229.248
-0.746,-1.529,1.571,-46.204,194.214,268.066
-0.801,-1.379,1.412,-29.846,202.515,302.551
-0.904,-1.216,1.285,-9.399,205.078,334.839
-1.038,-1.095,1.187,13.000,203.125,364.807
-1.133,-0.920,1.094,26.489,198.608,393.311
-1.329,-0.713,1.023,29.785,195.251,423.523
-1.481,-0.522,0.948,24.353,195.679,455.872
-1.707,-0.165,0.778,1.282,200.562,486.755
-1.949,0.199,0.627,-28.931,209.167,515.808
-2.062,0.600,0.506,-45.715,217.285,539.734
-2.162,1.075,0.441,-39.978,219.055,552.612
-2.253,1.502,0.397,-4.272,210.937,552.307
-2.356,1.883,0.279,44.495,195.374,539.673
-2.350,2.239,0.117,86.914,177.673,518.982
-2.200,2.537,-0.043,110.474,159.973,492.432
-2.135,2.784,-0.067,115.723,137.085,456.116
-2.086,2.969,-0.059,114.136,109.314,409.180
-1.984,3.141,-0.052,113.525,82.886,358.521
-1.888,3.325,-0.084,110.657,62.134,306.030
-1.819,3.521,-0.153,101.563,45.349,251.953
-1.688,4.000,-0.303,80.627,28.687,193.115
-1.597,4.000,-0.229,61.218,8.301,103.455
-1.584,3.441,-0.189,57.434,-14.343,11.963
-1.720,3.105,-0.110,28.992,-39.063,-46.570
-1.816,2.581,0.096,-8.423,-61.462,-98.816
-1.925,1.966,0.357,-50.537,-76.050,-143.555
-1.931,1.277,0.608,-78.308,-81.055,-173.950
-1.879,0.730,0.744,-85.205,-76.172,-186.462
-1.712,0.431,0.677,-66.406,-63.538,-180.237
-1.536,0.447,0.465,-31.189,-51.331,-159.790
-1.402,0.746,0.185,10.620,-49.072,-134.949
-1.295,1.242,-0.068,41.321,-60.974,-117.432
-1.120,1.756,-0.303,54.016,-84.167,-115.845
-1.020,2.227,-0.428,55.847,-114.258,-134.949
-1.007,2.546,-0.494,42.908,-147.217,-176.758
-0.992,2.667,-0.492,22.644,-182.190,-236.084
-1.100,2.718,-0.358,-4.150,-218.689,-305.786
-1.267,2.598,-0.159,-21.606,-254.639,-375.916
-1.465,2.431,0.085,-30.701,-286.804,-441.772
-1.800,2.224,0.351,-30.823,-312.988,-501.221
-2.182,1.968,0.628,-15.259,-329.651,-555.908
-2.581,1.722,0.907,5.310,-331.299,-609.131
-2.953,1.391,1.178,32.593,-319.397,-661.560
-3.277,0.899,1.372,71.289,-296.814,-708.862
-3.620,0.429,1.510,103.027,-264.221,-743.896
-3.829,0.064,1.594,118.103,-226.013,-761.902
-3.917,-0.196,1.505,128.418,-187.439,-766.052
-3.988,-0.500,1.266,141.724,-154.724,-764.282
-3.856,-0.956,1.007,151.184,-134.216,-760.742
-3.471,-1.625,0.851,141.602,-129.822,-750.000
-2.969,-2.381,0.887,109.558,-136.597,-718.140
-2.294,-3.086,1.048,70.740,-145.691,-653.015
-1.726,-3.467,1.228,32.349,-153.748,-552.002
-1.242,-3.388,1.667,-4.150,-156.616,-426.147
-0.947,-3.160,1.818,-20.874,-147.522,-294.617
-0.924,-2.857,1.731,12.939,-130.249,-162.964
-0.863,-2.166,1.661,40.894,-109.985,-45.471
-0.748,-1.271,1.483,32.349,-85.876,43.701
-0.691,-0.524,1.268,13.672,-66.162,101.807
-0.620,0.128,1.148,-12.207,-55.786,128.052
-0.560,0.553,1.123,-27.100,-54.504,126.343
-0.528,0.765,1.170,-28.992,-58.044,101.501
-0.342,0.921,1.280,-24.170,-58.228,60.608
-0.248,0.741,1.322,1.831,-53.528,17.212
-0.164,0.551,1.336,21.423,-42.725,-18.860
-0.092,0.279,1.274,35.645,-27.527,-41.687
-0.012,0.078,1.203,36.072,-13.000,-48.096
0.054,-0.030,1.136,24.658,-1.831,-41.626
0.078,-0.070,1.068,15.991,6.836,-27.405
0.071,-0.042,1.018,11.658,12.146,-10.986
0.036,0.048,0.975,6.042,14.099,4.761
0.021,0.223,0.923,-1.587,13.916,19.531
0.069,0.336,0.873,-7.690,11.719,29.236
0.113,0.436,0.893,-17.212,6.714,31.372
0.147,0.531,0.924,-20.935,0.305,29.175
0.137,0.598,0.975,-13.733,-3.479,25.452
0.122,0.636,0.980,2.441,-4.822,20.325
0.124,0.630,0.978,10.803,-5.554,12.573
0.134,0.614,1.028,11.902,-6.226,4.028
0.140,0.561,1.092,13.123,-5.188,-3.479
0.126,0.500,1.120,16.785,-0.916,-9.155
0.140,0.408,1.090,23.926,6.226,-12.451
0.138,0.329,1.033,26.855,13.123,-13.245
0.139,0.270,0.974,22.095,18.921,-12.268
0.155,0.228,0.911,13.062,23.376,-8.118
0.167,0.231,0.855,3.357,25.696,-1.831
0.165,0.272,0.806,-3.357,25.574,4.639
0.177,0.303,0.755,-4.883,22.888,9.338
0.194,0.378,0.727,-5.005,18.860,12.512
0.196,0.431,0.704,-0.488,13.428,14.160
0.192,0.474,0.717,4.456,6.165,12.878
0.179,0.486,0.745,9.338,-1.526,9.460
0.168,0.486,0.800,11.719,-6.409,4.883
0.161,0.457,0.858,12.329,-8.972,0.061
0.150,0.408,0.908,13.123,-9.705,-3.418
0.135,0.340,0.936,12.329,-8.362,-5.615
0.139,0.281,0.954,8.972,-5.737,-6.165
0.148,0.228,0.959,4.700,-2.747,-4.272
0.167,0.210,0.949,1.526,0.977,-0.488
0.181,0.229,0.922,0.854,4.089,5.310
0.181,0.273,0.880,2.014,5.737,11.353
0.183,0.330,0.839,1.465,6.287,15.869
0.201,0.397,0.806,-0.427,5.798,18.555
0.210,0.462,0.792,-1.343,4.089,19.348
0.215,0.514,0.800,0.000,0.488,17.700
0.194,0.550,0.836,2.380,-3.418,13.367
0.174,0.560,0.880,5.432,-5.737,6.470
0.159,0.514,0.917,9.766,-6.165,-1.160
0.147,0.436,0.941,13.184,-5.249,-7.690
0.158,0.356,0.947,15.808,-3.601,-12.390
0.153,0.276,0.937,18.066,-1.343,-13.916
0.153,0.225,0.914,17.090,1.160,-12.390
0.174,0.188,0.887,13.733,3.845,-8.179

-0.285,-0.871,1.766,-48.096,62.561,90.820
-0.347,-0.990,1.888,-58.228,83.862,114.380
-0.432,-1.066,1.945,-63.904,109.924,140.930
-0.515,-1.142,1.921,-62.561,138.367,169.800
-0.588,-1.150,1.841,-57.373,165.710,200.195
-0.658,-1.098,1.717,-47.974,189.697,232.239
-0.723,-1.027,1.569,-31.921,207.886,264.282
-0.817,-0.942,1.435,-17.883,219.421,293.762
-0.936,-0.868,1.298,-5.554,226.685,321.350
-1.126,-0.762,1.096,8.362,233.093,350.403
-1.364,-0.646,0.794,21.851,239.136,383.362
-1.605,-0.306,0.468,13.550,242.676,419.495
-1.776,0.084,0.204,2.319,240.112,455.078
-1.883,0.424,0.088,4.456,226.257,484.863
-2.034,0.824,0.092,9.705,202.271,505.615
-2.227,1.201,0.131,30.151,176.392,517.639
-2.310,1.492,0.165,57.312,155.396,519.409
-2.332,1.714,0.259,76.965,141.724,511.353
-2.396,1.860,0.331,89.905,133.789,496.826
-2.501,1.929,0.395,101.196,130.493,480.713
-2.616,2.086,0.398,107.117,130.981,466.431
-2.704,2.516,0.221,119.202,135.925,454.590
-1.638,4.000,-2.598,143.799,137.146,431.458
-1.466,4.000,-0.929,144.043,60.730,160.583
-1.242,3.501,-0.324,281.860,-2.075,-43.579
-1.131,3.053,-0.211,252.930,-18.494,-45.837
-1.453,2.586,-0.063,167.786,-26.428,-15.503
-1.646,2.654,-0.231,39.124,-32.837,11.414
-1.579,3.204,-0.253,-77.332,-53.406,1.038
-1.706,3.494,-0.198,-115.295,-85.388,-60.730
-1.812,3.329,-0.030,-93.750,-124.939,-158.142
-1.893,2.961,0.297,-51.880,-164.185,-262.390
-2.023,2.455,0.603,-0.061,-189.209,-347.107
-2.084,2.088,0.827,36.194,-187.134,-403.381
-2.020,1.848,0.828,56.152,-161.743,-436.218
-1.943,1.743,0.606,64.575,-129.211,-456.116
-1.941,1.702,0.255,66.345,-106.262,-474.792
-1.972,1.590,-0.016,66.650,-103.333,-498.535
-2.029,1.433,-0.121,53.223,-119.446,-526.672
-2.096,1.190,-0.077,27.283,-145.874,-553.345
-2.157,0.937,0.047,0.977,-173.218,-572.510
-2.235,0.732,0.197,-18.616,-195.496,-584.351
-2.350,0.580,0.335,-28.809,-212.769,-590.637
-2.448,0.501,0.476,-29.358,-227.905,-593.811
-2.573,0.435,0.622,-11.963,-241.638,-597.839
-2.786,0.359,0.772,26.733,-249.878,-606.567
-2.925,0.094,0.908,85.571,-249.390,-621.033
-2.904,-0.375,1.051,146.729,-238.525,-635.437
-2.786,-0.961,1.195,190.125,-215.515,-638.062
-2.572,-1.626,1.290,208.923,-181.396,-617.798
-2.219,-2.275,1.329,197.205,-142.212,-570.312
-1.802,-2.707,1.327,154.419,-105.835,-497.375
-1.455,-2.869,1.283,98.877,-78.552,-404.724
-1.218,-2.685,1.258,37.109,-61.401,-303.223
-1.144,-2.253,1.226,-21.912,-51.636,-205.139
-1.027,-1.747,1.202,-70.496,-45.044,-120.422
-0.824,-1.220,1.229,-112.000,-39.612,-55.420
-0.711,-0.709,1.266,-137.451,-36.438,-12.268
-0.644,-0.243,1.291,-136.902,-34.790,11.719
-0.596,0.122,1.301,-116.699,-33.630,19.714
-0.572,0.254,1.221,-82.825,-33.997,13.794
-0.606,0.318,1.195,-53.955,-35.828,-3.357
-0.423,0.469,1.223,-20.874,-35.034,-26.062
-0.387,0.360,1.232,47.180,-42.297,-46.265
-0.365,0.176,1.307,67.932,-47.302,-68.176
-0.353,-0.044,1.375,78.979,-43.884,-81.360
-0.254,-0.307,1.326,79.773,-31.799,-80.688
-0.183,-0.486,1.265,68.909,-17.456,-65.125
-0.131,-0.516,1.209,37.842,-4.089,-41.077
-0.117,-0.407,1.152,5.737,7.874,-13.977
-0.072,-0.213,1.074,-19.348,17.761,10.681
-0.005,0.004,0.984,-30.701,23.193,30.396
0.007,0.220,0.891,-31.250,23.499,43.213
0.054,0.443,0.844,-28.687,19.592,48.523
0.067,0.605,0.841,-19.287,12.207,45.471
0.057,0.714,0.858,-6.226,2.930,34.485
0.042,0.709,0.926,8.667,-4.089,19.287
0.024,0.666,1.010,16.602,-7.324,2.502
0.043,0.542,1.062,23.743,-6.775,-11.597
0.077,0.371,1.070,29.602,-2.563,-20.447
0.098,0.250,1.036,27.649,4.456,-21.362
0.128,0.197,0.982,17.700,11.963,-15.564
0.154,0.205,0.927,5.798,17.639,-5.798
0.145,0.267,0.880,-3.967,20.264,3.235
0.095,0.361,0.831,-11.047,20.203,10.620
0.102,0.459,0.791,-16.724,18.921,15.076
0.127,0.546,0.759,-15.747,15.930,15.259
0.126,0.592,0.765,-8.911,9.766,10.803
0.088,0.566,0.769,1.770,2.075,3.906
0.095,0.565,0.806,7.568,-3.357,-3.540
0.094,0.456,0.839,16.479,-6.775,-9.521
0.087,0.388,0.883,18.372,-8.362,-14.282
0.104,0.287,0.921,18.860,-7.263,-16.113
0.112,0.202,0.922,19.714,-4.578,-13.550
0.120,0.159,0.902,17.273,-0.977,-7.385
0.132,0.155,0.861,12.390,2.747,0.732
0.122,0.221,0.817,4.517,4.944,10.681
0.124,0.324,0.783,-3.174,4.761,19.836
0.138,0.417,0.798,-8.118,1.770,25.024
0.132,0.510,0.846,-9.827,-2.014,25.024
0.113,0.538,0.884,-6.165,-4.150,21.362
0.104,0.545,0.904,-0.671,-4.333,15.503
0.134,0.559,0.903,3.174,-3.174,9.338
0.127,0.525,0.904,6.226,-1.709,3.540
0.121,0.514,0.918,5.127,0.061,-2.197
0.109,0.432,0.918,9.033,0.854,-6.531
0.084,0.380,0.909,11.536,1.831,-9.460
0.094,0.324,0.896,11.353,3.113,-9.583
0.100,0.277,0.889,9.888,3.723,-7.385
0.088,0.253,0.910,6.409,3.296,-4.517
0.072,0.253,0.934,2.808,3.174,-1.160
0.082,0.266,0.931,0.244,4.578,3.052
0.101,0.280,0.898,0.427,6.592,7.263
0.117,0.343,0.856,-0.305,7.690,11.292
0.138,0.419,0.816,1.160,6.653,14.465
0.139,0.475,0.817,4.150,3.540,14.465
0.112,0.505,0.849,5.615,-0.732,10.193
0.094,0.485,0.896,8.362,-3.540,4.272
0.093,0.434,0.930,12.207,-3.967,-0.427

-0.324,-1.157,1.675,-31.555,60.913,63.354
-0.402,-1.285,1.787,-51.514,81.116,90.759
-0.468,-1.376,1.851,-57.373,104.736,126.282
-0.554,-1.342,1.898,-61.096,128.479,162.842
-0.631,-1.271,1.859,-59.753,150.940,196.533
-0.650,-1.198,1.717,-51.147,171.631,224.121
-0.704,-1.151,1.556,-37.354,188.782,246.155
-0.808,-1.124,1.412,-25.513,199.524,266.418
-0.941,-1.135,1.298,-14.954,204.468,290.222
-1.106,-1.137,1.190,-7.629,207.458,320.251
-1.306,-1.048,1.040,-4.700,212.708,357.910
-1.532,-0.858,0.862,-6.775,220.337,402.283
-1.789,-0.571,0.632,-13.672,226.257,449.890
-2.010,-0.100,0.446,-33.936,227.478,492.737
-2.192,0.409,0.375,-55.908,223.267,526.794
-2.339,0.884,0.375,-60.120,215.149,550.842
-2.482,1.400,0.353,-46.509,207.947,561.096
-2.591,1.883,0.246,-9.094,203.918,557.922
-2.501,2.205,0.133,41.809,198.547,542.236
-2.496,2.528,0.020,82.947,186.157,513.428
-2.526,2.880,-0.172,111.511,169.800,478.943
-2.437,3.264,-0.385,138.672,150.757,442.749
-2.339,3.827,-0.594,160.706,127.136,402.649
-1.811,4.000,-1.780,167.542,91.675,324.463
-1.467,4.000,-0.838,183.594,13.550,60.364
-1.359,3.423,-0.597,195.679,-22.034,-47.974
-1.524,3.033,-0.426,115.295,-39.246,-44.067
-1.876,3.107,-0.469,31.189,-53.284,-22.766
-1.830,3.433,-0.446,-63.293,-71.655,-39.429
-1.822,3.512,-0.315,-110.535,-94.727,-95.764
-1.887,3.319,-0.072,-111.267,-123.535,-169.983
-1.959,2.913,0.282,-87.646,-154.175,-242.554
-2.093,2.457,0.665,-49.133,-172.791,-299.622
-2.173,2.115,0.867,-13.245,-164.124,-337.280
-2.031,1.936,0.720,20.569,-130.371,-357.117
-1.862,1.896,0.199,52.429,-93.811,-368.469
-1.707,1.948,-0.507,76.660,-78.003,-380.737
-1.592,2.082,-1.062,77.942,-93.201,-402.893
-1.687,2.146,-1.365,56.213,-139.282,-437.622
-1.921,2.093,-1.374,24.414,-207.397,-479.858
-2.252,1.943,-1.120,-4.150,-281.616,-522.339
-2.655,1.750,-0.656,-27.771,-349.915,-561.951
-3.017,1.468,0.081,-42.419,-404.297,-598.389
-3.524,1.209,0.820,-42.786,-437.012,-630.859
-3.781,0.994,1.482,-15.808,-433.289,-656.189
-3.920,0.675,1.917,54.810,-397.034,-682.800
-3.980,0.102,2.119,147.644,-340.515,-712.463
-4.000,-0.570,2.153,231.628,-268.494,-733.582
-3.850,-1.400,1.969,290.344,-188.354,-731.812
-3.398,-2.325,1.597,317.993,-109.985,-698.059
-2.817,-3.106,1.187,284.119,-45.105,-630.310
-2.168,-3.562,0.884,187.561,-7.263,-531.067
-1.658,-3.613,0.865,52.856,0.244,-407.654
-1.445,-3.307,1.089,-77.576,-10.193,-277.100
-1.365,-2.753,1.329,-165.955,-19.531,-156.250
-1.196,-2.053,1.332,-204.529,-15.564,-53.772
-0.911,-1.184,1.175,-205.200,-6.897,23.132
-0.776,-0.444,1.105,-182.983,-7.324,70.007
-0.625,0.474,0.974,-160.767,-18.311,83.008
-0.535,0.530,0.746,-58.594,-41.443,78.247
-0.566,0.527,0.781,40.894,-78.064,59.326
-0.499,0.627,1.041,59.937,-107.056,25.269
-0.453,0.480,1.322,75.806,-119.629,-9.033
-0.400,0.246,1.552,87.036,-111.938,-36.072
-0.295,0.013,1.644,84.595,-87.646,-50.354
-0.232,-0.257,1.572,79.651,-56.030,-47.607
-0.166,-0.262,1.504,42.297,-23.132,-35.217
-0.090,-0.238,1.357,3.845,4.395,-17.273
-0.044,-0.154,1.176,-20.386,24.841,2.441
-0.013,0.009,0.999,-40.283,37.231,20.630
0.022,0.206,0.848,-51.331,40.771,36.011
0.057,0.403,0.740,-49.500,35.889,45.715
0.067,0.556,0.678,-34.180,24.597,47.668
0.081,0.641,0.649,-12.207,9.583,43.274
0.102,0.672,0.680,5.493,-5.249,35.767
0.140,0.681,0.792,13.489,-17.578,27.466
0.153,0.648,0.931,18.677,-26.062,20.142
0.133,0.613,1.057,22.827,-28.137,13.977
0.127,0.602,1.149,23.437,-23.071,9.399
0.108,0.573,1.188,23.926,-12.329,5.554
0.098,0.544,1.173,19.714,0.244,1.953
0.098,0.526,1.073,13.367,13.672,-0.366
0.095,0.481,0.961,11.169,23.682,-0.488
0.107,0.448,0.859,5.127,28.076,-0.183
0.093,0.454,0.814,-2.625,27.771,0.793
0.118,0.475,0.752,-8.728,25.452,2.930
0.172,0.465,0.702,-10.132,21.362,6.653
0.195,0.500,0.686,-6.226,15.015,10.193
0.187,0.550,0.692,1.099,7.385,12.390
0.165,0.574,0.717,8.728,0.000,12.817
0.148,0.593,0.767,10.925,-5.188,11.047
0.135,0.602,0.839,9.521,-8.179,7.935
0.116,0.577,0.906,9.460,-9.277,3.906
0.099,0.540,0.956,10.254,-7.080,0.183
0.098,0.498,0.974,12.207,-3.357,-2.197
0.112,0.460,0.958,14.404,1.465,-2.808
0.129,0.429,0.927,14.587,6.409,-2.319
0.138,0.420,0.886,11.414,10.620,-0.305
0.150,0.423,0.851,7.141,13.062,3.113
0.144,0.439,0.828,2.441,13.611,6.714
0.118,0.484,0.796,-1.221,13.306,9.705
0.116,0.527,0.759,-4.150,13.000,12.024
0.143,0.568,0.739,-7.874,11.902,12.024
0.151,0.587,0.749,-8.545,8.423,9.216
0.133,0.571,0.784,-4.517,3.418,4.272
0.115,0.517,0.825,2.075,-0.549,-0.549
0.103,0.452,0.858,7.629,-1.953,-3.174
0.087,0.403,0.867,10.315,-1.709,-3.601
0.081,0.399,0.859,9.888,-0.122,-2.441
0.097,0.392,0.852,7.874,1.648,0.000
0.111,0.383,0.846,4.761,2.686,2.136
0.107,0.385,0.845,2.136,3.296,3.662
0.111,0.372,0.849,2.319,3.662,5.981
0.102,0.370,0.851,2.502,4.211,8.606
0.110,0.368,0.845,1.953,4.639,11.414
0.135,0.399,0.817,0.549,5.432,14.893
0.170,0.474,0.786,-0.427,6.226,18.677
0.164,0.535,0.761,-0.183,5.432,20.996
0.169,0.596,0.765,-0.305,2.319,19.958

-0.580,-0.985,1.910,-22.156,87.585,78.796
-0.688,-1.313,2.018,-43.213,115.601,100.830
-0.750,-1.556,2.011,-62.744,150.574,134.766
-0.798,-1.599,1.880,-74.951,186.768,180.603
-0.837,-1.438,1.636,-73.181,216.736,233.215
-0.881,-1.188,1.365,-62.256,236.877,284.119
-0.955,-0.826,1.111,-53.101,246.216,328.003
-1.039,-0.387,0.837,-45.349,250.000,362.549
-1.093,0.163,0.391,-38.635,251.404,387.573
-1.049,0.622,-0.064,-36.072,247.131,403.137
-0.923,0.927,-0.267,-43.213,227.112,401.550
-0.844,1.147,-0.177,-60.059,190.063,382.812
-0.840,1.171,0.135,-63.538,151.123,359.497
-0.944,0.941,0.535,-51.270,127.197,340.576
-1.203,0.720,0.844,-40.833,130.554,333.984
-1.439,0.587,0.963,-31.067,161.255,346.375
-1.688,0.621,0.930,-22.644,204.834,372.986
-1.984,0.915,0.753,-4.333,244.324,404.724
-2.227,1.462,0.334,47.363,270.569,435.242
-2.205,2.047,-0.139,125.305,277.466,455.688
-2.066,2.640,-0.569,190.063,257.019,453.308
-1.885,3.252,-0.912,212.097,214.600,428.284
-1.595,3.797,-1.210,198.181,163.025,385.498
-1.322,4.000,-1.420,157.654,108.521,324.402
-1.146,4.000,-1.540,109.009,51.758,247.742
-1.023,4.000,-1.522,65.979,-8.301,157.410
-1.127,4.000,-1.313,29.846,-71.045,54.016
-1.341,4.000,-0.949,8.118,-128.906,-52.002
-1.546,4.000,-0.510,-4.089,-173.340,-148.071
-1.775,3.502,0.008,-15.259,-200.134,-227.905
-2.012,2.787,0.544,-20.203,-203.186,-289.795
-2.197,1.994,0.976,-21.667,-180.359,-331.909
-2.148,1.361,1.125,-24.963,-137.634,-349.976
-1.860,0.858,0.895,-11.475,-90.698,-343.262
-1.561,0.609,0.409,6.042,-56.946,-317.810
-1.306,0.653,-0.171,14.709,-44.312,-283.447
-1.153,0.958,-0.715,11.841,-54.382,-250.183
-1.016,1.443,-1.228,1.404,-86.121,-226.501
-0.910,1.977,-1.645,-8.545,-140.991,-222.107
-0.982,2.398,-1.814,-18.311,-216.858,-242.981
-1.263,2.717,-1.619,-27.405,-306.641,-287.781
-1.635,2.825,-1.104,-24.902,-396.423,-346.924
-2.143,2.720,-0.470,-4.333,-469.360,-410.461
-2.693,2.430,0.299,19.775,-512.939,-476.196
-3.125,2.023,1.287,33.386,-520.264,-544.312
-3.367,1.551,2.107,46.753,-487.915,-603.760
-3.403,1.119,2.538,86.853,-411.011,-644.531
-3.436,0.601,2.510,156.067,-311.523,-672.791
-3.512,0.073,2.168,224.548,-216.858,-691.589
-3.557,-0.461,1.673,265.320,-135.620,-697.632
-3.484,-1.172,1.086,279.541,-70.740,-685.547
-3.155,-2.069,0.555,238.037,-29.907,-651.062
-2.554,-2.862,0.358,121.582,-20.325,-588.745
-1.897,-3.294,0.550,-30.396,-41.992,-492.004
-1.491,-3.267,0.972,-143.005,-78.613,-364.868
-1.275,-2.827,1.381,-180.237,-108.215,-223.694
-1.090,-2.000,1.643,-188.110,-118.652,-94.604
-0.984,-0.629,1.811,-184.998,-110.657,-0.488
-0.856,-0.284,1.400,-67.017,-107.422,65.063
-0.830,0.309,1.357,0.122,-118.835,88.806
-0.795,0.747,1.514,23.621,-130.493,75.562
-0.858,0.818,1.705,49.622,-132.690,41.748
-0.836,0.714,1.897,59.021,-117.615,-2.441
-0.564,0.668,1.980,57.190,-84.839,-45.837
-0.461,0.188,1.786,80.872,-46.143,-73.425
-0.366,-0.054,1.570,76.782,-9.949,-82.458
-0.233,-0.189,1.326,45.227,19.348,-75.806
-0.105,-0.273,1.110,15.564,40.405,-58.105
-0.064,-0.266,0.944,-11.108,53.345,-36.438
-0.045,-0.150,0.811,-31.921,58.594,-14.771
-0.014,0.004,0.662,-37.537,57.739,4.944
0.044,0.168,0.532,-32.959,50.781,21.118
0.082,0.328,0.461,-25.085,37.964,31.128
0.108,0.467,0.436,-12.695,19.714,35.339
0.163,0.581,0.447,1.892,-0.671,35.889
0.197,0.664,0.558,14.038,-20.691,33.813
0.167,0.718,0.744,20.264,-37.048,28.320
0.132,0.727,0.931,25.757,-45.654,20.996
0.108,0.705,1.066,31.189,-45.044,13.184
0.098,0.660,1.139,33.691,-36.499,5.920
0.127,0.642,1.165,31.311,-23.560,0.732
0.131,0.552,1.134,27.771,-10.803,-2.441
0.128,0.536,1.113,15.930,0.916,-4.456
0.133,0.488,1.057,5.005,12.329,-4.578
0.136,0.474,0.977,-0.854,21.545,-2.747
0.147,0.488,0.906,-5.859,27.283,0.305
0.142,0.501,0.829,-5.371,29.175,2.686
0.134,0.509,0.752,-0.488,28.442,3.662
0.146,0.503,0.684,5.737,24.963,3.784
0.168,0.499,0.644,11.108,19.348,3.296
0.177,0.487,0.638,16.479,11.902,2.991
0.181,0.467,0.668,19.287,4.761,2.502
0.178,0.449,0.718,19.531,-0.793,3.296
0.182,0.466,0.767,18.677,-3.845,5.859
0.176,0.508,0.811,17.151,-4.395,9.094
0.161,0.562,0.841,13.489,-3.296,10.315
0.156,0.577,0.861,10.254,-0.916,8.118
0.154,0.570,0.872,7.812,0.916,3.906
0.148,0.535,0.854,7.507,3.235,0.122
0.169,0.497,0.833,8.057,5.676,-1.831
0.182,0.454,0.824,8.484,5.188,-2.563
0.195,0.419,0.830,7.874,3.540,-2.502
0.199,0.393,0.826,7.874,3.235,-0.549
0.196,0.404,0.797,9.277,4.089,4.089
0.187,0.441,0.766,8.423,4.028,9.521
0.202,0.493,0.750,5.310,2.686,13.489
0.201,0.530,0.766,3.052,0.366,15.015
0.185,0.553,0.806,2.686,-1.831,13.367
0.180,0.570,0.837,4.578,-3.540,10.803
0.176,0.566,0.864,7.996,-3.479,7.996
0.163,0.553,0.886,9.521,-2.136,4.944
0.153,0.528,0.902,9.216,-0.366,1.709
0.156,0.495,0.896,9.521,1.587,-0.977
0.160,0.465,0.867,10.010,5.066,-1.953
0.165,0.443,0.813,8.789,8.545,-0.305
0.189,0.455,0.774,5.493,9.705,2.686
0.190,0.476,0.761,3.479,7.874,5.066
0.181,0.482,0.766,3.174,4.822,6.714
0.173,0.485,0.785,3.418,1.587,7.568

-0.411,-0.720,1.795,-36.072,110.352,145.264
-0.486,-0.736,1.777,-50.537,135.376,168.396
-0.561,-0.718,1.643,-53.040,163.452,195.007
-0.577,-0.658,1.450,-48.096,187.439,222.595
-0.616,-0.480,1.263,-40.649,202.576,249.878
-0.668,-0.268,1.109,-25.940,208.984,276.428
-0.752,-0.031,1.000,-10.620,209.290,299.011
-0.818,0.097,0.997,-0.183,207.642,315.247
-0.860,0.110,1.006,8.545,206.787,328.064
-1.007,0.221,0.971,7.141,211.548,342.407
-1.135,0.263,0.927,0.549,222.046,360.352
-1.262,0.379,0.777,-15.198,234.497,377.930
-1.409,0.746,0.396,-36.072,247.253,393.921
-1.321,1.214,-0.073,-39.429,256.592,407.776
-1.140,1.735,-0.463,-26.123,246.765,409.546
-0.981,2.193,-0.659,-7.385,211.426,391.602
-0.905,2.489,-0.610,13.916,158.569,352.905
-0.895,2.545,-0.357,34.912,104.980,301.025
-0.925,2.409,-0.034,53.406,64.941,248.474
-1.054,2.071,0.263,67.688,45.105,203.796
-1.142,1.729,0.478,72.388,45.898,172.668
-1.172,1.424,0.537,66.284,60.791,159.424
-1.224,1.266,0.442,53.101,79.590,161.438
-1.250,1.280,0.212,39.673,95.032,172.729
-1.201,1.440,-0.050,25.330,100.708,184.631
-1.182,1.696,-0.252,10.681,95.032,189.087
-1.177,1.945,-0.383,3.113,79.407,183.167
-1.107,2.216,-0.472,0.244,57.495,166.992
-1.106,2.529,-0.572,8.972,32.532,142.273
-1.090,2.748,-0.624,33.875,3.540,107.239
-1.144,2.776,-0.585,57.434,-31.616,59.875
-1.201,2.714,-0.434,60.547,-67.932,8.057
-1.264,2.611,-0.270,54.565,-96.802,-38.025
-1.346,2.521,-0.116,51.941,-113.464,-77.759
-1.426,2.418,-0.046,49.744,-120.972,-113.647
-1.439,2.327,-0.017,42.297,-124.817,-148.743
-1.454,2.291,-0.013,35.156,-128.052,-184.143
-1.481,2.228,-0.053,39.795,-131.042,-218.079
-1.496,2.180,-0.134,48.767,-135.071,-250.977
-1.486,2.132,-0.281,53.955,-142.517,-283.936
